5,0
3,0
3,0
2,0
6,0
5,0
37,12
23,0
1,0
6,0
1,0
19,4
9,0
10,0
1,0
2,0
6,1
11,0
1,0
1,0
30,0
1,0
3,0
1,0
1,0
4,1
6,0
1,0
1,0
1,0
1,0
1,0
3,0
3,0
1,0
1,0
3,0
1,0
1,0
3,0
1,0
1,0
1,0
1,0
3,0
3,0
23,1
1,0
1,0
3,0
6,2
6,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
0,1
3,0
1,0
9,1
2,0
0,1
2,0
2,2
1,0
1,0
1,0
2,0
2,0
17,3
5,1
2,0
1,0
3,0
5,0
1,1
7,0
3,0
